booking_id,stays_in_weekend_nights,stays_in_week_nights,lead_time,arrival_year,arrival_month,arrival_date_day_of_month,market_segment_type,avg_price_per_room,booking_status,hotel,country,email,arrival_date_week_number
INN26319,1,2,121,2018,6,24,Offline,90.0,Canceled,Unknown,Unknown,Unknown,
INN26320,1,2,224,2017,10,2,Offline,65.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26321,0,2,38,2018,12,16,Complementary,0.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26322,0,2,257,2017,7,1,Offline,101.5,Canceled,Unknown,Unknown,Unknown,
INN26323,1,1,14,2018,6,20,Online,177.0,Canceled,Unknown,Unknown,Unknown,
INN26324,0,4,35,2018,12,7,Offline,68.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26325,2,0,100,2018,5,15,Online,210.6,Canceled,Unknown,Unknown,Unknown,
INN26326,0,1,2,2018,1,27,Complementary,0.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26327,1,0,8,2017,12,13,Online,104.25,Not_Canceled,Unknown,Unknown,Unknown,
INN26328,1,2,0,2017,8,31,Online,155.33,Not_Canceled,Unknown,Unknown,Unknown,
INN26329,0,3,148,2018,5,5,Online,105.3,Not_Canceled,Unknown,Unknown,Unknown,
INN26330,4,9,0,2017,8,19,Online,85.92,Not_Canceled,Unknown,Unknown,Unknown,
INN26331,0,2,65,2017,12,30,Online,113.4,Not_Canceled,Unknown,Unknown,Unknown,
INN26332,1,2,79,2018,3,21,Online,76.5,Not_Canceled,Unknown,Unknown,Unknown,
INN26333,0,1,23,2018,12,30,Online,188.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26334,1,5,6,2017,8,10,Online,80.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26335,0,2,72,2017,11,19,Online,85.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26336,0,1,14,2017,9,4,Online,95.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26337,0,1,1,2018,7,20,Online,191.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26338,0,4,205,2018,10,18,Online,85.5,Canceled,Unknown,Unknown,Unknown,
INN26339,1,1,16,2017,12,5,Online,105.25,Not_Canceled,Unknown,Unknown,Unknown,
INN26340,0,3,147,2017,8,11,Online,76.5,Canceled,Unknown,Unknown,Unknown,
INN26341,0,2,103,2018,4,19,Offline,115.0,Canceled,Unknown,Unknown,Unknown,
INN26342,1,4,52,2018,3,7,Offline,48.4,Not_Canceled,Unknown,Unknown,Unknown,
INN26343,0,2,87,2018,10,19,Online,118.8,Not_Canceled,Unknown,Unknown,Unknown,
INN26344,0,2,111,2018,8,12,Online,107.1,Not_Canceled,Unknown,Unknown,Unknown,
INN26345,1,3,68,2018,12,8,Online,88.4,Not_Canceled,Unknown,Unknown,Unknown,
INN26346,0,2,2,2018,1,22,Online,85.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26347,0,2,47,2018,9,9,Online,125.1,Not_Canceled,Unknown,Unknown,Unknown,
INN26348,0,4,85,2018,4,12,Online,90.95,Not_Canceled,Unknown,Unknown,Unknown,
INN26349,1,2,32,2017,10,30,Online,111.0,Canceled,Unknown,Unknown,Unknown,
INN26350,1,3,1,2018,9,22,Offline,176.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26351,1,0,76,2018,10,10,Offline,120.0,Canceled,Unknown,Unknown,Unknown,
INN26352,2,3,131,2018,6,17,Online,105.74,Not_Canceled,Unknown,Unknown,Unknown,
INN26353,2,1,79,2018,4,16,Online,96.3,Not_Canceled,Unknown,Unknown,Unknown,
INN26354,0,2,8,2017,9,16,Online,127.8,Canceled,Unknown,Unknown,Unknown,
INN26355,0,1,54,2018,7,2,Online,107.1,Not_Canceled,Unknown,Unknown,Unknown,
INN26356,0,2,102,2017,10,16,Offline,80.0,Canceled,Unknown,Unknown,Unknown,
INN26357,0,3,68,2017,12,31,Offline,71.33,Not_Canceled,Unknown,Unknown,Unknown,
INN26358,2,1,31,2018,2,20,Online,71.1,Canceled,Unknown,Unknown,Unknown,
INN26359,0,3,128,2018,7,7,Online,103.5,Canceled,Unknown,Unknown,Unknown,
INN26360,1,4,108,2018,8,8,Online,127.8,Not_Canceled,Unknown,Unknown,Unknown,
INN26361,0,2,245,2018,6,17,Offline,75.0,Canceled,Unknown,Unknown,Unknown,
INN26362,2,0,386,2018,10,23,Offline,115.0,Canceled,Unknown,Unknown,Unknown,
INN26363,2,0,34,2018,5,22,Online,108.9,Not_Canceled,Unknown,Unknown,Unknown,
INN26364,0,3,44,2018,10,20,Online,113.7,Not_Canceled,Unknown,Unknown,Unknown,
INN26365,0,4,24,2018,1,12,Online,89.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26366,2,2,30,2018,5,15,Online,126.9,Not_Canceled,Unknown,Unknown,Unknown,
INN26367,2,2,56,2018,7,30,Online,168.3,Canceled,Unknown,Unknown,Unknown,
INN26368,0,4,294,2018,9,21,Offline,58.5,Not_Canceled,Unknown,Unknown,Unknown,
INN26369,0,2,5,2018,12,8,Online,190.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26370,0,2,19,2018,2,23,Online,81.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26371,0,2,79,2017,11,13,Offline,75.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26372,0,2,27,2017,9,30,Offline,108.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26373,2,2,139,2018,6,19,Offline,72.25,Not_Canceled,Unknown,Unknown,Unknown,
INN26374,2,3,6,2018,9,2,Online,97.79,Not_Canceled,Unknown,Unknown,Unknown,
INN26375,5,10,11,2018,5,9,Aviation,95.0,Canceled,Unknown,Unknown,Unknown,
INN26376,0,1,0,2018,7,20,Aviation,79.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26377,0,4,100,2018,9,28,Offline,100.0,Canceled,Unknown,Unknown,Unknown,
INN26378,0,2,19,2018,6,22,Corporate,90.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26379,1,3,60,2017,10,12,Offline,60.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26380,0,2,80,2017,10,9,Offline,136.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26381,0,1,0,2018,5,14,Online,129.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26382,1,3,3,2018,3,14,Online,0.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26383,0,1,2,2018,4,20,Corporate,67.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26384,0,2,256,2018,6,15,Offline,115.0,Canceled,Unknown,Unknown,Unknown,
INN26385,0,0,143,2018,4,24,Online,0.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26386,1,2,0,2018,2,12,Online,63.2,Not_Canceled,Unknown,Unknown,Unknown,
INN26387,0,2,192,2018,6,24,Offline,95.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26388,0,1,8,2018,10,20,Corporate,89.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26389,0,2,74,2017,9,18,Offline,87.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26390,1,0,3,2018,9,26,Offline,115.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26391,0,2,86,2017,9,9,Corporate,100.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26392,1,1,16,2017,8,29,Online,90.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26393,1,1,247,2018,6,6,Offline,115.0,Canceled,Unknown,Unknown,Unknown,
INN26394,1,1,62,2018,2,15,Online,48.6,Not_Canceled,Unknown,Unknown,Unknown,
INN26395,0,2,11,2018,3,18,Online,189.0,Canceled,Unknown,Unknown,Unknown,
INN26396,0,3,8,2017,10,20,Online,92.4,Not_Canceled,Unknown,Unknown,Unknown,
INN26397,1,1,47,2018,4,11,Online,105.3,Canceled,Unknown,Unknown,Unknown,
INN26398,1,2,163,2018,9,5,Online,161.1,Canceled,Unknown,Unknown,Unknown,
INN26399,2,3,45,2018,10,30,Offline,75.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26400,2,0,47,2018,12,4,Offline,98.1,Not_Canceled,Unknown,Unknown,Unknown,
INN26401,0,3,37,2018,10,13,Offline,105.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26402,0,2,0,2018,2,12,Online,79.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26403,2,8,132,2018,6,28,Online,92.02,Not_Canceled,Unknown,Unknown,Unknown,
INN26404,2,0,75,2018,10,30,Offline,105.0,Canceled,Unknown,Unknown,Unknown,
INN26405,0,3,28,2018,6,14,Online,108.42,Not_Canceled,Unknown,Unknown,Unknown,
INN26406,1,3,118,2018,6,6,Offline,110.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26407,0,3,276,2018,9,22,Offline,95.0,Canceled,Unknown,Unknown,Unknown,
INN26408,1,3,189,2018,10,6,Online,108.9,Canceled,Unknown,Unknown,Unknown,
INN26409,0,3,132,2018,8,2,Online,137.7,Canceled,Unknown,Unknown,Unknown,
INN26410,1,2,186,2018,4,22,Offline,80.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26411,0,2,102,2017,10,16,Offline,109.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26412,0,1,2,2018,11,22,Online,111.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26413,2,1,109,2018,4,30,Online,77.03,Not_Canceled,Unknown,Unknown,Unknown,
INN26414,2,3,42,2018,12,11,Online,88.4,Not_Canceled,Unknown,Unknown,Unknown,
INN26415,2,0,83,2018,12,18,Offline,75.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26416,2,1,80,2018,4,10,Offline,100.0,Canceled,Unknown,Unknown,Unknown,
INN26417,2,5,14,2018,12,6,Online,90.1,Not_Canceled,Unknown,Unknown,Unknown,
INN26418,2,2,4,2018,11,18,Online,87.63,Not_Canceled,Unknown,Unknown,Unknown,
INN26419,2,3,55,2018,10,13,Online,139.5,Not_Canceled,Unknown,Unknown,Unknown,
INN26420,2,2,0,2018,3,25,Online,78.42,Not_Canceled,Unknown,Unknown,Unknown,
INN26421,0,1,14,2018,10,22,Online,160.0,Canceled,Unknown,Unknown,Unknown,
INN26422,2,3,39,2018,11,20,Online,88.4,Not_Canceled,Unknown,Unknown,Unknown,
INN26423,0,1,90,2018,7,13,Online,105.3,Canceled,Unknown,Unknown,Unknown,
INN26424,0,1,2,2018,6,2,Corporate,109.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26425,0,3,37,2018,10,13,Offline,95.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26426,0,4,7,2018,11,8,Online,106.36,Not_Canceled,Unknown,Unknown,Unknown,
INN26427,1,2,57,2018,6,10,Offline,90.67,Not_Canceled,Unknown,Unknown,Unknown,
INN26428,0,1,22,2017,11,17,Corporate,62.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26429,0,2,177,2018,6,3,Offline,100.0,Canceled,Unknown,Unknown,Unknown,
INN26430,2,3,64,2018,4,1,Online,119.51,Not_Canceled,Unknown,Unknown,Unknown,
INN26431,1,2,52,2017,12,28,Online,100.33,Not_Canceled,Unknown,Unknown,Unknown,
INN26432,1,1,66,2018,4,4,Online,99.9,Not_Canceled,Unknown,Unknown,Unknown,
INN26433,0,4,45,2018,4,26,Online,104.98,Canceled,Unknown,Unknown,Unknown,
INN26434,2,3,244,2018,10,30,Online,85.85,Canceled,Unknown,Unknown,Unknown,
INN26435,1,2,213,2018,9,26,Corporate,106.0,Canceled,Unknown,Unknown,Unknown,
INN26436,1,0,5,2018,2,1,Online,171.26,Not_Canceled,Unknown,Unknown,Unknown,
INN26437,4,10,120,2018,8,5,Online,220.0,Canceled,Unknown,Unknown,Unknown,
INN26438,0,1,3,2018,2,4,Online,86.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26439,0,2,102,2017,10,16,Offline,109.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26440,0,3,94,2018,7,28,Online,149.7,Not_Canceled,Unknown,Unknown,Unknown,
INN26441,0,2,39,2017,8,14,Offline,101.5,Not_Canceled,Unknown,Unknown,Unknown,
INN26442,2,2,136,2018,8,20,Online,116.73,Not_Canceled,Unknown,Unknown,Unknown,
INN26443,0,2,273,2017,7,17,Offline,87.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26444,2,2,5,2018,9,17,Online,166.5,Canceled,Unknown,Unknown,Unknown,
INN26445,0,1,87,2017,9,10,Corporate,100.0,Canceled,Unknown,Unknown,Unknown,
INN26446,0,2,38,2018,11,4,Online,187.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26447,0,1,19,2018,4,13,Online,154.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26448,2,2,107,2018,10,23,Offline,79.22,Not_Canceled,Unknown,Unknown,Unknown,
INN26449,1,1,76,2018,7,25,Offline,63.75,Canceled,Unknown,Unknown,Unknown,
INN26450,1,1,220,2018,8,29,Online,85.5,Canceled,Unknown,Unknown,Unknown,
INN26451,1,3,162,2018,8,15,Online,105.83,Canceled,Unknown,Unknown,Unknown,
INN26452,1,1,118,2018,6,6,Offline,110.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26453,0,3,30,2018,11,30,Online,104.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26454,2,3,118,2018,11,25,Online,85.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26455,0,1,17,2018,12,9,Corporate,65.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26456,0,2,1,2018,10,7,Online,133.98,Not_Canceled,Unknown,Unknown,Unknown,
INN26457,2,2,141,2018,11,27,Online,85.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26458,0,2,64,2018,5,17,Corporate,140.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26459,1,2,12,2018,8,1,Online,128.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26460,0,2,315,2018,12,2,Offline,52.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26461,2,2,30,2018,11,4,Online,140.88,Not_Canceled,Unknown,Unknown,Unknown,
INN26462,2,1,18,2018,3,19,Online,137.67,Canceled,Unknown,Unknown,Unknown,
INN26463,0,3,126,2018,6,2,Offline,80.75,Not_Canceled,Unknown,Unknown,Unknown,
INN26464,1,5,89,2018,7,26,Online,121.8,Not_Canceled,Unknown,Unknown,Unknown,
INN26465,2,3,30,2018,3,5,Online,85.7,Not_Canceled,Unknown,Unknown,Unknown,
INN26466,1,3,78,2018,12,26,Online,105.61,Canceled,Unknown,Unknown,Unknown,
INN26467,1,0,17,2017,12,28,Online,106.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26468,0,2,6,2017,9,30,Corporate,65.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26469,0,4,64,2018,5,10,Offline,85.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26470,2,1,1,2018,2,28,Offline,60.0,Canceled,Unknown,Unknown,Unknown,
INN26471,2,2,119,2018,7,31,Online,139.95,Not_Canceled,Unknown,Unknown,Unknown,
INN26472,0,3,89,2017,11,17,Online,63.75,Not_Canceled,Unknown,Unknown,Unknown,
INN26473,0,2,257,2017,7,1,Offline,101.5,Canceled,Unknown,Unknown,Unknown,
INN26474,0,2,39,2017,8,14,Offline,101.5,Not_Canceled,Unknown,Unknown,Unknown,
INN26475,2,5,162,2018,12,26,Online,158.56,Not_Canceled,Unknown,Unknown,Unknown,
INN26476,1,0,3,2018,10,24,Offline,75.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26477,2,1,216,2018,12,4,Online,78.3,Not_Canceled,Unknown,Unknown,Unknown,
INN26478,0,3,146,2018,7,27,Online,94.5,Not_Canceled,Unknown,Unknown,Unknown,
INN26479,0,2,24,2018,2,26,Online,79.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26480,1,0,12,2018,6,20,Online,177.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26481,1,3,63,2018,10,17,Online,190.8,Not_Canceled,Unknown,Unknown,Unknown,
INN26482,0,1,8,2018,6,23,Online,79.0,Canceled,Unknown,Unknown,Unknown,
INN26483,0,1,67,2017,11,13,Online,72.25,Not_Canceled,Unknown,Unknown,Unknown,
INN26484,0,1,14,2018,9,15,Online,205.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26485,0,1,45,2018,8,20,Online,207.9,Not_Canceled,Unknown,Unknown,Unknown,
INN26486,0,2,7,2017,9,8,Corporate,65.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26487,0,3,90,2018,9,7,Offline,112.88,Not_Canceled,Unknown,Unknown,Unknown,
INN26488,2,2,163,2018,6,5,Offline,100.0,Canceled,Unknown,Unknown,Unknown,
INN26489,0,2,70,2018,6,3,Offline,100.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26490,0,1,173,2018,7,8,Online,177.3,Canceled,Unknown,Unknown,Unknown,
INN26491,0,3,142,2018,6,29,Offline,148.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26492,0,3,19,2017,10,6,Offline,80.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26493,1,3,41,2018,5,9,Online,116.1,Canceled,Unknown,Unknown,Unknown,
INN26494,0,3,163,2018,9,8,Offline,110.0,Canceled,Unknown,Unknown,Unknown,
INN26495,2,3,1,2018,9,10,Aviation,110.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26496,0,3,44,2018,2,17,Offline,75.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26497,2,1,17,2018,11,13,Online,88.0,Canceled,Unknown,Unknown,Unknown,
INN26498,2,3,73,2018,1,21,Online,71.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26499,0,1,55,2018,7,7,Corporate,79.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26500,0,4,87,2018,8,9,Online,150.3,Canceled,Unknown,Unknown,Unknown,
INN26501,0,2,182,2018,9,30,Online,117.9,Canceled,Unknown,Unknown,Unknown,
INN26502,0,3,116,2017,10,27,Online,89.25,Not_Canceled,Unknown,Unknown,Unknown,
INN26503,0,1,200,2017,8,22,Online,76.5,Not_Canceled,Unknown,Unknown,Unknown,
INN26504,1,5,349,2018,10,4,Offline,96.67,Not_Canceled,Unknown,Unknown,Unknown,
INN26505,0,3,279,2018,10,12,Offline,110.0,Canceled,Unknown,Unknown,Unknown,
INN26506,0,4,7,2017,12,30,Offline,71.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26507,1,0,286,2018,10,16,Offline,90.0,Canceled,Unknown,Unknown,Unknown,
INN26508,0,1,219,2017,9,4,Offline,108.0,Canceled,Unknown,Unknown,Unknown,
INN26509,0,1,0,2018,7,13,Online,208.0,Canceled,Unknown,Unknown,Unknown,
INN26510,0,2,12,2017,12,16,Offline,58.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26511,0,1,2,2017,12,2,Corporate,65.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26512,2,3,53,2018,1,24,Offline,60.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26513,1,2,305,2018,11,4,Offline,89.0,Canceled,Unknown,Unknown,Unknown,
INN26514,0,1,0,2018,5,4,Corporate,65.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26515,0,2,21,2018,11,18,Online,174.0,Canceled,Unknown,Unknown,Unknown,
INN26516,0,1,0,2018,3,10,Corporate,50.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26517,2,5,162,2018,7,14,Online,86.82,Canceled,Unknown,Unknown,Unknown,
INN26518,2,2,99,2018,6,26,Online,130.05,Canceled,Unknown,Unknown,Unknown,
INN26519,1,4,122,2018,10,12,Online,151.2,Not_Canceled,Unknown,Unknown,Unknown,
INN26520,2,5,158,2018,8,1,Online,99.45,Canceled,Unknown,Unknown,Unknown,
INN26521,2,1,18,2018,12,24,Offline,80.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26522,0,3,37,2018,10,13,Offline,95.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26523,0,2,74,2018,11,4,Online,93.6,Not_Canceled,Unknown,Unknown,Unknown,
INN26524,1,3,335,2018,10,13,Offline,90.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26525,0,3,44,2018,2,17,Offline,75.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26526,0,1,62,2018,5,7,Online,143.1,Canceled,Unknown,Unknown,Unknown,
INN26527,1,0,10,2017,10,18,Corporate,65.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26528,0,2,257,2017,7,1,Offline,101.5,Canceled,Unknown,Unknown,Unknown,
INN26529,2,5,100,2018,4,8,Online,86.09,Not_Canceled,Unknown,Unknown,Unknown,
INN26530,0,1,11,2018,5,28,Online,186.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26531,1,4,74,2018,5,2,Offline,90.95,Not_Canceled,Unknown,Unknown,Unknown,
INN26532,1,3,37,2017,12,10,Online,74.25,Not_Canceled,Unknown,Unknown,Unknown,
INN26533,2,2,86,2018,3,20,Online,73.95,Not_Canceled,Unknown,Unknown,Unknown,
INN26534,1,5,18,2018,2,22,Offline,47.67,Canceled,Unknown,Unknown,Unknown,
INN26535,0,1,48,2017,9,11,Offline,104.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26536,0,1,105,2018,4,6,Offline,75.0,Canceled,Unknown,Unknown,Unknown,
INN26537,1,2,27,2017,9,18,Online,115.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26538,2,2,71,2018,8,26,Online,131.4,Not_Canceled,Unknown,Unknown,Unknown,
INN26539,2,1,8,2018,7,31,Offline,86.53,Not_Canceled,Unknown,Unknown,Unknown,
INN26540,2,3,67,2018,7,24,Online,105.3,Not_Canceled,Unknown,Unknown,Unknown,
INN26541,0,5,21,2018,11,22,Online,115.55,Not_Canceled,Unknown,Unknown,Unknown,
INN26542,2,0,90,2018,12,18,Online,109.8,Not_Canceled,Unknown,Unknown,Unknown,
INN26543,2,2,6,2018,2,14,Offline,87.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26544,0,1,8,2018,12,8,Online,154.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26545,0,1,5,2018,4,6,Corporate,95.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26546,0,3,433,2018,9,8,Offline,70.0,Canceled,Unknown,Unknown,Unknown,
INN26547,0,1,17,2018,9,16,Online,183.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26548,0,0,5,2017,12,1,Complementary,0.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26549,2,3,72,2018,3,18,Online,72.25,Canceled,Unknown,Unknown,Unknown,
INN26550,2,1,25,2017,12,26,Online,62.64,Not_Canceled,Unknown,Unknown,Unknown,
INN26551,2,5,115,2018,9,18,Online,141.84,Not_Canceled,Unknown,Unknown,Unknown,
INN26552,2,0,34,2017,10,11,Online,103.05,Not_Canceled,Unknown,Unknown,Unknown,
INN26553,0,1,221,2018,8,12,Offline,73.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26554,1,3,66,2018,9,8,Online,149.4,Canceled,Unknown,Unknown,Unknown,
INN26555,0,1,0,2018,1,7,Online,88.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26556,1,0,110,2018,11,28,Online,84.6,Not_Canceled,Unknown,Unknown,Unknown,
INN26557,2,2,2,2018,3,27,Online,147.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26558,1,1,9,2017,9,21,Offline,90.5,Not_Canceled,Unknown,Unknown,Unknown,
INN26559,1,0,1,2018,3,27,Online,95.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26560,2,3,61,2017,12,27,Offline,56.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26561,0,1,43,2017,10,23,Online,0.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26562,1,1,0,2017,11,7,Online,73.15,Not_Canceled,Unknown,Unknown,Unknown,
INN26563,0,1,8,2018,11,5,Offline,130.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26564,0,3,9,2017,8,19,Online,81.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26565,0,3,34,2017,12,1,Corporate,80.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26566,1,3,0,2018,6,13,Online,150.92,Not_Canceled,Unknown,Unknown,Unknown,
INN26567,0,1,55,2018,4,6,Offline,104.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26568,2,4,27,2018,11,11,Online,101.43,Not_Canceled,Unknown,Unknown,Unknown,
INN26569,1,2,4,2018,1,29,Offline,66.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26570,0,1,11,2017,8,29,Online,90.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26571,0,3,183,2018,10,4,Online,103.5,Canceled,Unknown,Unknown,Unknown,
INN26572,0,3,103,2018,5,4,Offline,80.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26573,2,5,167,2018,9,3,Online,119.85,Canceled,Unknown,Unknown,Unknown,
INN26574,1,2,50,2018,11,11,Offline,75.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26575,2,3,4,2018,4,21,Online,103.18,Not_Canceled,Unknown,Unknown,Unknown,
INN26576,0,1,1,2018,2,27,Online,91.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26577,0,2,245,2018,6,17,Offline,75.0,Canceled,Unknown,Unknown,Unknown,
INN26578,0,3,142,2018,8,24,Online,99.3,Not_Canceled,Unknown,Unknown,Unknown,
INN26579,0,4,82,2018,3,23,Online,158.83,Not_Canceled,Unknown,Unknown,Unknown,
INN26580,0,1,6,2018,3,4,Online,100.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26581,0,2,5,2017,9,2,Corporate,65.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26582,1,5,15,2018,12,27,Offline,70.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26583,2,1,55,2018,3,13,Online,78.3,Not_Canceled,Unknown,Unknown,Unknown,
INN26584,0,3,204,2018,5,5,Offline,100.0,Canceled,Unknown,Unknown,Unknown,
INN26585,2,2,192,2018,12,4,Online,72.75,Not_Canceled,Unknown,Unknown,Unknown,
INN26586,2,1,67,2018,11,12,Online,79.2,Not_Canceled,Unknown,Unknown,Unknown,
INN26587,2,2,53,2018,3,20,Online,124.1,Canceled,Unknown,Unknown,Unknown,
INN26588,2,1,96,2017,7,11,Offline,94.5,Not_Canceled,Unknown,Unknown,Unknown,
INN26589,0,4,175,2018,12,7,Online,115.6,Not_Canceled,Unknown,Unknown,Unknown,
INN26590,0,2,301,2018,11,18,Offline,52.0,Canceled,Unknown,Unknown,Unknown,
INN26591,1,2,141,2018,8,22,Online,137.7,Canceled,Unknown,Unknown,Unknown,
INN26592,2,1,14,2018,2,13,Online,79.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26593,0,1,56,2018,6,8,Offline,120.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26594,1,4,236,2018,8,22,Online,90.95,Canceled,Unknown,Unknown,Unknown,
INN26595,0,3,19,2017,10,6,Offline,80.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26596,1,2,118,2018,6,6,Offline,110.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26597,2,3,54,2018,4,10,Online,112.2,Canceled,Unknown,Unknown,Unknown,
INN26598,1,0,25,2017,11,16,Online,77.77,Not_Canceled,Unknown,Unknown,Unknown,
INN26599,1,1,67,2018,3,5,Online,57.83,Not_Canceled,Unknown,Unknown,Unknown,
INN26600,0,3,29,2018,2,9,Offline,66.0,Not_Canceled,Unknown,Unknown,Unknown,
INN26601,0,3,4,2017,9,22,Offline,111.2,Not_Canceled,Unknown,Unknown,Unknown,
INN26602,2,1,56,2018,6,12,Online,177.3,Not_Canceled,Unknown,Unknown,Unknown,
INN26603,2,3,137,2018,12,24,Online,146.1,Not_Canceled,Unknown,Unknown,Unknown,
